Package,License,Repository,,,,
postcss-reduce-transforms@npm:5.0.1,MIT,?,,,,
postcss-replace-overflow-wrap@npm:3.0.0,MIT,?,,,,
postcss-reporter@npm:7.0.5,MIT,?,,,,
postcss-resolve-nested-selector@npm:0.1.1,MIT,?,,,,
postcss-safe-parser@npm:6.0.0,MIT,?,,,,
postcss-scss@npm:4.0.2,MIT,?,,,,
postcss-selector-matches@npm:4.0.0,MIT,?,,,,
postcss-selector-not@npm:4.0.1,MIT,https://github.com/postcss/postcss-selector-not.git,,,,
postcss-selector-parser@npm:5.0.0,MIT,?,,,,
postcss-selector-parser@npm:6.0.6,MIT,?,,,,
postcss-selector-parser@npm:6.0.9,MIT,?,,,,
postcss-sorting@npm:7.0.1,MIT,?,,,,
postcss-svgo@npm:5.0.2,MIT,?,,,,
postcss-svgo@npm:5.0.3,MIT,?,,,,
postcss-unique-selectors@npm:5.0.1,MIT,?,,,,
postcss-value-parser@npm:4.1.0,MIT,https://github.com/TrySound/postcss-value-parser.git,,,,
postcss-value-parser@npm:4.2.0,MIT,https://github.com/TrySound/postcss-value-parser.git,,,,
postcss-values-parser@npm:2.0.1,MIT,?,,,,
postcss@npm:7.0.39,MIT,?,,,,
postcss@npm:8.3.11,MIT,?,,,,
postcss@npm:8.4.5,MIT,?,,,,
power-assert-context-formatter@npm:1.2.0,MIT,https://github.com/twada/power-assert-runtime.git,,,,
power-assert-context-reducer-ast@npm:1.2.0,MIT,https://github.com/twada/power-assert-runtime.git,,,,
power-assert-context-traversal@npm:1.2.0,MIT,https://github.com/twada/power-assert-runtime.git,,,,
power-assert-formatter@npm:1.4.1,MIT,https://github.com/power-assert-js/power-assert-formatter.git,,,,
power-assert-renderer-assertion@npm:1.2.0,MIT,https://github.com/twada/power-assert-runtime.git,,,,
power-assert-renderer-base@npm:1.1.1,MIT,https://github.com/twada/power-assert-runtime.git,,,,
power-assert-renderer-comparison@npm:1.2.0,MIT,https://github.com/twada/power-assert-runtime.git,,,,
power-assert-renderer-diagram@npm:1.2.0,MIT,https://github.com/twada/power-assert-runtime.git,,,,
power-assert-renderer-file@npm:1.2.0,MIT,https://github.com/twada/power-assert-runtime.git,,,,
power-assert-util-string-width@npm:1.2.0,MIT,https://github.com/twada/power-assert-runtime.git,,,,
power-assert@npm:1.6.1,MIT,https://github.com/power-assert-js/power-assert.git,,,,
preceptor-core@npm:0.10.1,MIT,https://github.com/yahoo/preceptor-core.git,,,,
prefix-style@npm:2.0.1,MIT,git://github.com/mattdesl/prefix-style.git,,,,
prelude-ls@npm:1.1.2,MIT,git://github.com/gkz/prelude-ls.git,,,,
prelude-ls@npm:1.2.1,MIT,git://github.com/gkz/prelude-ls.git,,,,
prepend-http@npm:1.0.4,MIT,?,,,,
prepend-http@npm:2.0.0,MIT,?,,,,
prettier-linter-helpers@npm:1.0.0,MIT,git+https://github.com/prettier/prettier-linter-helpers.git,,,,
prettier@npm:2.3.0,MIT,?,,,,
prettier@npm:2.5.1,MIT,?,,,,
pretty-bytes@npm:5.6.0,MIT,?,,,,
pretty-error@npm:2.1.2,MIT,https://github.com/AriaMinaei/pretty-error.git,,,,
pretty-error@npm:4.0.0,MIT,https://github.com/AriaMinaei/pretty-error.git,,,,
pretty-format@npm:26.6.2,MIT,https://github.com/facebook/jest.git,,,,
pretty-format@npm:27.3.1,MIT,https://github.com/facebook/jest.git,,,,
pretty-format@npm:27.4.6,MIT,https://github.com/facebook/jest.git,,,,
pretty-hrtime@npm:1.0.3,MIT,?,,,,
prismjs@npm:1.25.0,MIT,https://github.com/PrismJS/prism.git,,,,
prismjs@npm:1.26.0,MIT,https://github.com/PrismJS/prism.git,,,,
private@npm:0.1.8,MIT,git://github.com/benjamn/private.git,,,,
process-nextick-args@npm:2.0.1,MIT,https://github.com/calvinmetcalf/process-nextick-args.git,,,,
process@npm:0.11.10,MIT,git://github.com/shtylman/node-process.git,,,,
progress@npm:2.0.3,MIT,git://github.com/visionmedia/node-progress,,,,
promise-inflight@npm:1.0.1,ISC,git+https://github.com/iarna/promise-inflight.git,,,,
promise-retry@npm:2.0.1,MIT,git://github.com/IndigoUnited/node-promise-retry.git,,,,
promise.allsettled@npm:1.0.5,MIT,git://github.com/es-shims/Promise.allSettled.git,,,,
promise.prototype.finally@npm:3.1.3,MIT,git://github.com/es-shims/Promise.prototype.finally.git,,,,
promise@npm:6.0.0,MIT,https://github.com/then/promise.git,,,,
prompts@npm:2.4.2,MIT,?,,,,
promzard@npm:0.3.0,ISC,git://github.com/isaacs/promzard,,,,
prop-types@npm:15.7.2,MIT,?,,,,
prop-types@npm:15.8.1,MIT,?,,,,
propagating-hammerjs@npm:1.5.0,MIT,https://github.com/josdejong/propagating-hammerjs.git,,,,
property-information@npm:5.6.0,MIT,?,,,,
proto-list@npm:1.2.4,ISC,https://github.com/isaacs/proto-list,,,,
protobufjs@npm:6.11.2,BSD-3-Clause,?,,,,
protocol-buffers-schema@npm:3.6.0,MIT,https://github.com/mafintosh/protocol-buffers-schema,,,,
protocols@npm:1.4.8,MIT,git@github.com:IonicaBizau/protocols.git,,,,
proxy-addr@npm:2.0.7,MIT,?,,,,
proxy-from-env@npm:1.0.0,MIT,https://github.com/Rob--W/proxy-from-env.git,,,,
prr@npm:1.0.1,MIT,https://github.com/rvagg/prr.git,,,,
pseudolocale@npm:1.2.0,MIT,https://github.com/MartinCerny-awin/pseudolocale,,,,
psl@npm:1.8.0,MIT,git@github.com:lupomontero/psl.git,,,,
pstree.remy@npm:1.1.8,MIT,https://github.com/remy/pstree.git,,,,
public-encrypt@npm:4.0.3,MIT,https://github.com/crypto-browserify/publicEncrypt.git,,,,
pump@npm:2.0.1,MIT,?,,,,
pump@npm:3.0.0,MIT,?,,,,
pumpify@npm:1.5.1,MIT,git://github.com/mafintosh/pumpify,,,,
punycode@npm:1.3.2,MIT,https://github.com/bestiejs/punycode.js.git,,,,
punycode@npm:1.4.1,MIT,https://github.com/bestiejs/punycode.js.git,,,,
punycode@npm:2.1.1,MIT,https://github.com/bestiejs/punycode.js.git,,,,
pupa@npm:2.1.1,MIT,?,,,,
q@npm:1.5.1,MIT,git://github.com/kriskowal/q.git,,,,
qs@npm:6.10.1,BSD-3-Clause,https://github.com/ljharb/qs.git,,,,
qs@npm:6.5.2,BSD-3-Clause,https://github.com/ljharb/qs.git,,,,
qs@npm:6.7.0,BSD-3-Clause,https://github.com/ljharb/qs.git,,,,
query-string@npm:4.3.4,MIT,?,,,,
query-string@npm:6.14.1,MIT,?,,,,
querystring-es3@npm:0.2.1,MIT,git://github.com/mike-spainhower/querystring.git,,,,
querystring@npm:0.2.0,MIT,git://github.com/Gozala/querystring.git,,,,
querystring@npm:0.2.1,MIT,git://github.com/Gozala/querystring.git,,,,
queue-microtask@npm:1.2.3,MIT,git://github.com/feross/queue-microtask.git,,,,
quick-lru@npm:4.0.1,MIT,?,,,,
quickselect@npm:2.0.0,ISC,?,,,,
raf-schd@npm:4.0.3,MIT,https://github.com/alexreardon/raf-schd.git,,,,
raf@npm:3.4.1,MIT,git://github.com/chrisdickinson/raf.git,,,,
railroad-diagrams@npm:1.0.0,CC0-1.0,https://github.com/tabatkins/railroad-diagrams.git,,,,
ramda@npm:0.21.0,MIT,git://github.com/ramda/ramda.git,,,,
ramda@npm:0.27.1,MIT,git://github.com/ramda/ramda.git,,,,
randexp@npm:0.4.6,MIT,git://github.com/fent/randexp.js.git,,,,
randombytes@npm:2.1.0,MIT,git@github.com:crypto-browserify/randombytes.git,,,,
randomfill@npm:1.0.4,MIT,https://github.com/crypto-browserify/randomfill.git,,,,
range-parser@npm:1.2.1,MIT,?,,,,
raw-body@npm:2.4.0,MIT,?,,,,
raw-loader@npm:4.0.2,MIT,?,,,,
rbush@npm:3.0.1,MIT,git://github.com/mourner/rbush.git,,,,
rc-align@npm:2.4.5,MIT,git@github.com:react-component/align.git,,,,
rc-align@npm:4.0.11,MIT,git@github.com:react-component/align.git,,,,
rc-animate@npm:2.11.1,MIT,git@github.com:react-component/animate.git,,,,
rc-cascader@npm:3.2.1,MIT,https://github.com/react-component/cascader.git,,,,
rc-drawer@npm:4.4.3,MIT,https://github.com/react-component/drawer.git,,,,
rc-motion@npm:2.4.4,MIT,git@github.com:react-component/motion.git,,,,
rc-overflow@npm:1.2.2,MIT,git@github.com:react-component/overflow.git,,,,
rc-resize-observer@npm:1.2.0,MIT,git@github.com:react-component/resize-observer.git,,,,
rc-select@npm:14.0.0-alpha.23,MIT,git@github.com:react-component/select.git,,,,
rc-slider@npm:9.7.5,MIT,git@github.com:react-component/slider.git,,,,
rc-time-picker@npm:3.7.3,MIT,git@github.com:react-component/time-picker.git,,,,
rc-tooltip@npm:5.1.1,MIT,git@github.com:react-component/tooltip.git,,,,
rc-tree@npm:5.4.3,MIT,git@github.com:react-component/tree.git,,,,
rc-trigger@npm:2.6.5,MIT,https://github.com/react-component/trigger.git,,,,
rc-trigger@npm:5.2.10,MIT,https://github.com/react-component/trigger.git,,,,
rc-util@npm:4.21.1,MIT,git@github.com:react-component/util.git,,,,
rc-util@npm:5.14.0,MIT,git@github.com:react-component/util.git,,,,
rc-util@npm:5.16.1,MIT,git@github.com:react-component/util.git,,,,
rc-virtual-list@npm:3.4.2,MIT,https://github.com/react-component/virtual-list.git,,,,
rc@npm:1.2.8,(BSD-2-Clause,MIT,OR,Apache-2.0),incompatible,https://github.com/dominictarr/rc.git
re-resizable@npm:6.9.1,MIT,https://github.com/bokuweb/react-resizable-box.git,,,,
react-beautiful-dnd@npm:13.1.0,Apache-2.0,https://github.com/atlassian/react-beautiful-dnd.git,,,,
react-calendar@npm:3.6.0,MIT,https://github.com/wojtekmaj/react-calendar.git,,,,
react-colorful@npm:5.5.0,MIT,?,,,,
react-colorful@npm:5.5.1,MIT,?,,,,
react-compat-css-styled@npm:1.0.8,MIT,git+https://github.com/daybrush/css-styled.git,,,,
react-compat-moveable@npm:0.15.2,MIT,https://github.com/daybrush/moveable/blob/master/packages/react-compat-moveable,,,,
react-css-styled@npm:1.0.3,MIT,https://github.com/daybrush/css-styled/tree/master/packages/react-css-styled,,,,
react-custom-scrollbars-2@npm:4.4.0,MIT,https://github.com//RobPethick/react-custom-scrollbars-2.git,,,,
react-dev-utils@npm:12.0.0,MIT,https://github.com/facebook/create-react-app.git,,,,
react-diff-viewer@npm:3.1.1,MIT,?,,,,
react-docgen-typescript-loader@npm:3.7.2,MIT,?,,,,
react-docgen-typescript@npm:1.22.0,MIT,https://github.com/styleguidist/react-docgen-typescript.git,,,,
react-docgen-typescript@npm:2.1.1,MIT,https://github.com/styleguidist/react-docgen-typescript.git,,,,
react-docgen@npm:5.4.0,MIT,git+https://github.com/reactjs/react-docgen.git,,,,
react-dom@npm:17.0.1,MIT,https://github.com/facebook/react.git,,,,
react-dom@npm:17.0.2,MIT,https://github.com/facebook/react.git,,,,
react-draggable@npm:4.4.4,MIT,https://github.com/react-grid-layout/react-draggable.git,,,,
react-dropzone@npm:11.5.1,MIT,https://github.com/react-dropzone/react-dropzone.git,,,,
react-element-to-jsx-string@npm:14.3.4,MIT,?,,,,
react-error-boundary@npm:3.1.3,MIT,https://github.com/bvaughn/react-error-boundary,,,,
react-error-overlay@npm:6.0.10,MIT,https://github.com/facebook/create-react-app.git,,,,
react-fast-compare@npm:3.2.0,MIT,git+https://github.com/FormidableLabs/react-fast-compare.git,,,,
react-from-dom@npm:0.6.1,MIT,git://github.com/gilbarbara/react-from-dom.git,,,,
react-grid-layout@npm:1.3.0,MIT,git@github.com:STRML/react-grid-layout.git,,,,
react-helmet-async@npm:1.1.2,Apache-2.0,?,,,,
react-highlight-words@npm:0.17.0,MIT,git+https://github.com/bvaughn/react-highlight-words.git,,,,
react-hook-form@npm:7.5.3,MIT,https://github.com/react-hook-form/react-hook-form,,,,
react-icon-base@npm:2.1.0,MIT,git+ssh://git@github.com/gorangajic/react-icon-base.git,,,,
react-icons@npm:2.2.7,MIT,git+ssh://git@github.com/gorangajic/react-icons.git,,,,
react-immutable-proptypes@npm:2.2.0,MIT,https://github.com/HurricaneJames/react-immutable-proptypes,,,,
react-inlinesvg@npm:2.3.0,MIT,git://github.com/gilbarbara/react-inlinesvg.git,,,,
react-input-autosize@npm:3.0.0,MIT,https://github.com/JedWatson/react-input-autosize.git,,,,
react-inspector@npm:5.1.1,MIT,https://github.com/xyc/react-inspector.git,,,,
react-is@npm:16.13.1,MIT,https://github.com/facebook/react.git,,,,
react-is@npm:17.0.2,MIT,https://github.com/facebook/react.git,,,,
react-lifecycles-compat@npm:3.0.4,MIT,?,,,,
react-loadable@npm:5.5.0,MIT,?,,,,
react-moveable@npm:0.30.3,MIT,https://github.com/daybrush/moveable/blob/master/packages/react-moveable,,,,
react-popper-tooltip@npm:3.1.1,MIT,https://github.com/mohsinulhaq/react-popper-tooltip,,,,
react-popper@npm:2.2.5,MIT,https://github.com/popperjs/react-popper,,,,
react-redux@npm:7.2.6,MIT,?,,,,
react-refresh@npm:0.11.0,MIT,https://github.com/facebook/react.git,,,,
react-resizable@npm:3.0.4,MIT,git@github.com:react-grid-layout/react-resizable.git,,,,
react-reverse-portal@npm:2.1.0,Apache-2.0,git+https://github.com/httptoolkit/react-reverse-portal.git,,,,
react-router-dom@npm:5.3.0,MIT,?,,,,
react-router-dom@npm:6.0.2,MIT,https://github.com/remix-run/react-router.git,,,,
react-router@npm:5.2.1,MIT,?,,,,
react-router@npm:6.0.2,MIT,https://github.com/remix-run/react-router.git,,,,
react-select-event@npm:5.3.0,MIT,git+https://github.com/romgain/react-select-event.git,,,,
react-select@npm:3.2.0,MIT,?,,,,
react-select@npm:5.2.1,MIT,?,,,,
react-shallow-renderer@npm:16.14.1,MIT,?,,,,
react-simple-compat@npm:1.2.1,MIT,git+https://github.com/daybrush/react-simple-compat.git,,,,
react-sizeme@npm:3.0.2,MIT,https://github.com/ctrlplusb/react-sizeme.git,,,,
react-split-pane@npm:0.1.92,MIT,https://github.com/tomkp/react-split-pane,,,,
react-style-proptype@npm:3.2.2,MIT,git+https://github.com/brigand/react-style-proptype.git,,,,
react-syntax-highlighter@npm:13.5.3,MIT,git+https://github.com/react-syntax-highlighter/react-syntax-highlighter.git,,,,
react-table@npm:7.7.0,MIT,https://github.com/tannerlinsley/react-table,,,,
react-test-renderer@npm:17.0.2,MIT,https://github.com/facebook/react.git,,,,
react-textarea-autosize@npm:8.3.3,MIT,git+https://github.com/Andarist/react-textarea-autosize.git,,,,
react-transition-group@npm:4.4.2,BSD-3-Clause,https://github.com/reactjs/react-transition-group.git,,,,
react-universal-interface@npm:0.6.2,?,https://github.com/streamich/react-universal-interface.git,,,,
react-use-measure@npm:2.0.4,MIT,?,,,,
react-use@npm:17.3.2,Unlicense,https://github.com/streamich/react-use,,,,
react-virtualized-auto-sizer@npm:1.0.6,MIT,https://github.com/bvaughn/react-virtualized-auto-sizer.git,,,,
react-window@npm:1.8.6,MIT,https://github.com/bvaughn/react-window.git,,,,
react@npm:17.0.1,MIT,https://github.com/facebook/react.git,,,,
react@npm:17.0.2,MIT,https://github.com/facebook/react.git,,,,
read-cmd-shim@npm:2.0.0,ISC,git+https://github.com/npm/read-cmd-shim.git,,,,
read-package-json-fast@npm:2.0.3,ISC,git+https://github.com/npm/read-package-json-fast.git,,,,
read-package-json@npm:2.1.2,ISC,https://github.com/npm/read-package-json.git,,,,
read-package-json@npm:3.0.1,ISC,https://github.com/npm/read-package-json.git,,,,
read-package-json@npm:4.1.1,ISC,https://github.com/npm/read-package-json.git,,,,
read-package-tree@npm:5.3.1,ISC,https://github.com/npm/read-package-tree,,,,
read-pkg-up@npm:3.0.0,MIT,?,,,,
read-pkg-up@npm:4.0.0,MIT,?,,,,
read-pkg-up@npm:7.0.1,MIT,?,,,,
read-pkg@npm:3.0.0,MIT,?,,,,
read-pkg@npm:5.2.0,MIT,?,,,,
read@npm:1.0.7,ISC,git://github.com/isaacs/read.git,,,,
readable-stream@npm:1.1.14,MIT,git://github.com/isaacs/readable-stream,,,,
readable-stream@npm:2.3.7,MIT,git://github.com/nodejs/readable-stream,,,,
readable-stream@npm:3.6.0,MIT,git://github.com/nodejs/readable-stream,,,,
readdir-scoped-modules@npm:1.1.0,ISC,https://github.com/npm/readdir-scoped-modules,,,,
readdirp@npm:2.2.1,MIT,git://github.com/paulmillr/readdirp.git,,,,
readdirp@npm:3.5.0,MIT,git://github.com/paulmillr/readdirp.git,,,,
readdirp@npm:3.6.0,MIT,git://github.com/paulmillr/readdirp.git,,,,
realpath-native@npm:1.1.0,MIT,?,,,,
recast@npm:0.11.23,MIT,git://github.com/benjamn/recast.git,,,,
rechoir@npm:0.7.1,MIT,?,,,,
recursive-readdir@npm:2.2.2,MIT,git://github.com/jergason/recursive-readdir.git,,,,
redent@npm:3.0.0,MIT,?,,,,
redux-mock-store@npm:1.5.4,MIT,git+https://github.com/arnaudbenard/redux-mock-store.git,,,,
redux-thunk@npm:2.4.1,MIT,?,,,,
redux@npm:4.1.1,MIT,?,,,,
redux@npm:4.1.2,MIT,?,,,,
refractor@npm:3.5.0,MIT,?,,,,
regenerate-unicode-properties@npm:9.0.0,MIT,https://github.com/mathiasbynens/regenerate-unicode-properties.git,,,,
regenerate@npm:1.4.2,MIT,https://github.com/mathiasbynens/regenerate.git,,,,
regenerator-runtime@npm:0.11.1,MIT,https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime,,,,
regenerator-runtime@npm:0.13.9,MIT,https://github.com/facebook/regenerator/tree/master/packages/runtime,,,,
regenerator-transform@npm:0.14.5,MIT,https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform,,,,
regex-not@npm:1.0.2,MIT,?,,,,
regexp.prototype.flags@npm:1.3.1,MIT,git://github.com/es-shims/RegExp.prototype.flags.git,,,,
regexpp@npm:3.2.0,MIT,git+https://github.com/mysticatea/regexpp.git,,,,
regexpu-core@npm:4.8.0,MIT,https://github.com/mathiasbynens/regexpu-core.git,,,,
regextras@npm:0.8.0,MIT,?,,,,
registry-auth-token@npm:4.2.1,MIT,git+ssh://git@github.com/rexxars/registry-auth-token.git,,,,
registry-url@npm:5.1.0,MIT,?,,,,
regjsgen@npm:0.5.2,MIT,https://github.com/bnjmnt4n/regjsgen.git,,,,
regjsparser@npm:0.7.0,BSD-2-Clause,git@github.com:jviereck/regjsparser.git,,,,
relateurl@npm:0.2.7,MIT,git://github.com/stevenvachon/relateurl.git,,,,
remark-external-links@npm:8.0.0,MIT,?,,,,
remark-footnotes@npm:2.0.0,MIT,?,,,,
remark-mdx@npm:1.6.22,MIT,?,,,,
remark-parse@npm:8.0.3,MIT,?,,,,
remark-slug@npm:6.1.0,MIT,?,,,,
remark-squeeze-paragraphs@npm:4.0.0,MIT,?,,,,
remove-trailing-separator@npm:1.1.0,ISC,git+https://github.com/darsain/remove-trailing-separator.git,,,,
renderkid@npm:2.0.7,MIT,https://github.com/AriaMinaei/RenderKid.git,,,,
renderkid@npm:3.0.0,MIT,https://github.com/AriaMinaei/RenderKid.git,,,,
repeat-element@npm:1.1.4,MIT,?,,,,
repeat-string@npm:1.6.1,MIT,?,,,,
replace-in-file-webpack-plugin@npm:1.0.6,MIT,git+https://github.com/oyslin/replace-in-file-webpack-plugin.git,,,,
replace-in-file@npm:4.3.1,MIT,https://github.com/adamreisnz/replace-in-file.git,,,,
request-progress@npm:3.0.0,MIT,git://github.com/IndigoUnited/node-request-progress,,,,
request-promise-core@npm:1.1.4,ISC,git+https://github.com/request/promise-core.git,,,,
request-promise-native@npm:1.0.9,ISC,git+https://github.com/request/request-promise-native.git,,,,
request@npm:2.88.2,Apache-2.0,https://github.com/request/request.git,,,,
require-directory@npm:2.1.1,MIT,git://github.com/troygoode/node-require-directory.git,,,,
require-from-string@npm:2.0.2,MIT,?,,,,
require-main-filename@npm:2.0.0,ISC,git+ssh://git@github.com/yargs/require-main-filename.git,,,,
requires-port@npm:1.0.0,MIT,https://github.com/unshiftio/requires-port,,,,
reselect@npm:4.1.0,MIT,https://github.com/reduxjs/reselect.git,,,,
reselect@npm:4.1.5,MIT,https://github.com/reduxjs/reselect.git,,,,
resize-observer-polyfill@npm:1.5.1,MIT,https://github.com/que-etc/resize-observer-polyfill.git,,,,
resolve-as-bin@npm:2.1.0,MIT,?,,,,
resolve-cwd@npm:3.0.0,MIT,?,,,,
resolve-from@npm:3.0.0,MIT,?,,,,
resolve-from@npm:4.0.0,MIT,?,,,,
resolve-from@npm:5.0.0,MIT,?,,,,
resolve-pathname@npm:3.0.0,MIT,?,,,,
resolve-protobuf-schema@npm:2.1.0,MIT,https://github.com/mafintosh/resolve-protobuf-schema.git,,,,
resolve-url@npm:0.2.1,MIT,?,,,,
resolve.exports@npm:1.1.0,MIT,?,,,,
resolve@npm:1.17.0,MIT,git://github.com/browserify/resolve.git,,,,
resolve@npm:1.19.0,MIT,git://github.com/browserify/resolve.git,,,,
resolve@npm:1.20.0,MIT,git://github.com/browserify/resolve.git,,,,
resolve@npm:2.0.0-next.3,MIT,git://github.com/browserify/resolve.git,,,,
resolve@patch:resolve@npm%3A1.17.0#~builtin<compat/resolve>,MIT,git://github.com/browserify/resolve.git,,,,
resolve@patch:resolve@npm%3A1.19.0#~builtin<compat/resolve>,MIT,git://github.com/browserify/resolve.git,,,,
resolve@patch:resolve@npm%3A1.20.0#~builtin<compat/resolve>,MIT,git://github.com/browserify/resolve.git,,,,
resolve@patch:resolve@npm%3A2.0.0-next.3#~builtin<compat/resolve>,MIT,git://github.com/browserify/resolve.git,,,,
responselike@npm:1.0.2,MIT,https://github.com/lukechilds/responselike.git,,,,
restore-cursor@npm:3.1.0,MIT,?,,,,
restructured@npm:0.0.11,MIT,https://github.com/seikichi/restructured.git,,,,
ret@npm:0.1.15,MIT,git://github.com/fent/ret.js.git,,,,
retry@npm:0.12.0,MIT,git://github.com/tim-kos/node-retry.git,,,,
retry@npm:0.13.1,MIT,git://github.com/tim-kos/node-retry.git,,,,
reusify@npm:1.0.4,MIT,git+https://github.com/mcollina/reusify.git,,,,
rfdc@npm:1.3.0,MIT,git+https://github.com/davidmarkclements/rfdc.git,,,,
rimraf@npm:2.7.1,ISC,?,,,,
rimraf@npm:3.0.2,ISC,?,,,,
ripemd160@npm:2.0.2,MIT,https://github.com/crypto-browserify/ripemd160,,,,
rollup-plugin-copy@npm:3.4.0,MIT,?,,,,
rollup-plugin-sourcemaps@npm:0.6.3,MIT,https://github.com/maxdavidson/rollup-plugin-sourcemaps,,,,
rollup-plugin-terser@npm:7.0.2,MIT,git+https://github.com/TrySound/rollup-plugin-terser.git,,,,
rollup@npm:2.66.1,MIT,?,,,,
rst-selector-parser@npm:2.2.3,BSD-3-Clause,https://github.com/aweary/rst-selector-parser,,,,
rst2html@https://github.com/thoward/rst2html.git#commit=990cb89f2a300cdd9151790be377c4c0840df809,MIT,?,,,,
rsvp@npm:4.8.5,MIT,https://github.com/tildeio/rsvp.js.git,,,,
rtl-css-js@npm:1.14.2,MIT,https://github.com/kentcdodds/rtl-css-js.git,,,,
run-async@npm:2.4.1,MIT,?,,,,
run-parallel@npm:1.2.0,MIT,git://github.com/feross/run-parallel.git,,,,
run-queue@npm:1.0.3,ISC,git+https://github.com/iarna/run-queue.git,,,,
rw@npm:1.3.3,BSD-3-Clause,http://github.com/mbostock/rw.git,,,,
rxjs@npm:6.6.7,Apache-2.0,https://github.com/reactivex/rxjs.git,,,,
rxjs@npm:7.4.0,Apache-2.0,https://github.com/reactivex/rxjs.git,,,,
rxjs@npm:7.5.1,Apache-2.0,https://github.com/reactivex/rxjs.git,,,,
rxjs@npm:7.5.2,Apache-2.0,https://github.com/reactivex/rxjs.git,,,,
safe-buffer@npm:5.1.1,MIT,git://github.com/feross/safe-buffer.git,,,,
safe-buffer@npm:5.1.2,MIT,git://github.com/feross/safe-buffer.git,,,,
safe-buffer@npm:5.2.1,MIT,git://github.com/feross/safe-buffer.git,,,,
safe-regex@npm:1.1.0,MIT,git://github.com/substack/safe-regex.git,,,,
safer-buffer@npm:2.1.2,MIT,git+https://github.com/ChALkeR/safer-buffer.git,,,,
sane@npm:4.1.0,MIT,https://github.com/amasad/sane,,,,
sass-loader@npm:12.4.0,MIT,?,,,,
sass-loader@npm:8.0.2,MIT,?,,,,
sass@npm:1.27.0,MIT,https://github.com/sass/dart-sass,,,,
sass@npm:1.49.0,MIT,https://github.com/sass/dart-sass,,,,
saxes@npm:3.1.11,ISC,?,,,,
saxes@npm:5.0.1,ISC,?,,,,
scheduler@npm:0.20.2,MIT,https://github.com/facebook/react.git,,,,
schema-utils@npm:1.0.0,MIT,?,,,,
schema-utils@npm:2.7.0,MIT,?,,,,
schema-utils@npm:2.7.1,MIT,?,,,,
schema-utils@npm:3.1.1,MIT,?,,,,
schema-utils@npm:4.0.0,MIT,?,,,,
screenfull@npm:5.1.0,MIT,?,,,,
search-query-parser@npm:1.6.0,MIT,git://github.com/nepsilon/search-query-parser,,,,
secure-compare@npm:3.0.1,MIT,https://github.com/vdemedes/secure-compare.git,,,,
select-hose@npm:2.0.0,MIT,git+ssh://git@github.com/indutny/select-hose.git,,,,
selection-is-backward@npm:1.0.0,MIT,git://github.com/webmodules/selection-is-backward.git,,,,
selecto@npm:1.13.2,MIT,git+https://github.com/daybrush/selecto.git,,,,
selfsigned@npm:1.10.11,MIT,git://github.com/jfromaniello/selfsigned.git,,,,
semver-diff@npm:3.1.1,MIT,?,,,,
semver@npm:5.7.1,ISC,?,,,,
semver@npm:6.3.0,ISC,?,,,,
semver@npm:7.0.0,ISC,?,,,,
semver@npm:7.3.5,ISC,?,,,,
send@npm:0.17.1,MIT,?,,,,
serialize-javascript@npm:3.1.0,BSD-3-Clause,git+https://github.com/yahoo/serialize-javascript.git,,,,
serialize-javascript@npm:4.0.0,BSD-3-Clause,git+https://github.com/yahoo/serialize-javascript.git,,,,
serialize-javascript@npm:5.0.1,BSD-3-Clause,git+https://github.com/yahoo/serialize-javascript.git,,,,
serialize-javascript@npm:6.0.0,BSD-3-Clause,git+https://github.com/yahoo/serialize-javascript.git,,,,
serve-favicon@npm:2.5.0,MIT,?,,,,
serve-index@npm:1.9.1,MIT,?,,,,
serve-static@npm:1.14.1,MIT,?,,,,
set-blocking@npm:2.0.0,ISC,git+https://github.com/yargs/set-blocking.git,,,,
set-harmonic-interval@npm:1.0.1,Unlicense,?,,,,
set-value@npm:2.0.1,MIT,?,,,,
setimmediate@npm:1.0.5,MIT,?,,,,
setprototypeof@npm:1.1.0,ISC,https://github.com/wesleytodd/setprototypeof.git,,,,
setprototypeof@npm:1.1.1,ISC,https://github.com/wesleytodd/setprototypeof.git,,,,
sha.js@npm:2.4.11,(MIT,BSD-3-Clause),incompatible,git://github.com/crypto-browserify/sha.js.git,,
shallow-clone@npm:3.0.1,MIT,?,,,,
shallowequal@npm:1.1.0,MIT,?,,,,
shebang-command@npm:1.2.0,MIT,?,,,,
shebang-command@npm:2.0.0,MIT,?,,,,
shebang-regex@npm:1.0.0,MIT,?,,,,
shebang-regex@npm:3.0.0,MIT,?,,,,
shell-quote@npm:1.7.3,MIT,http://github.com/substack/node-shell-quote.git,,,,
shellwords@npm:0.1.1,MIT,git://github.com/jimmycuadra/shellwords.git,,,,
side-channel@npm:1.0.4,MIT,git+https://github.com/ljharb/side-channel.git,,,,
signal-exit@npm:3.0.5,ISC,https://github.com/tapjs/signal-exit.git,,,,
simple-git@npm:2.47.0,MIT,?,,,,
simple-is@npm:0.2.0,MIT,https://github.com/olov/simple-is.git,,,,
sinon@npm:13.0.0,BSD-3-Clause,http://github.com/sinonjs/sinon.git,,,,
sirv@npm:1.0.18,MIT,?,,,,
sisteransi@npm:1.0.5,MIT,https://github.com/terkelg/sisteransi,,,,
