Component Name,Licenses,Licenses Links,Package Type,Component Id,Package Id,Version
org.apache.zookeeper:zookeeper,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.zookeeper:zookeeper:3.6.3,gav://org.apache.zookeeper:zookeeper,3.6.3
http-cache-semantics,BSD-2-Clause,http://opensource.org/licenses/BSD-2-Clause,npm,http-cache-semantics:4.1.0,npm://http-cache-semantics,4.1.0
serialize-error,MIT,http://www.opensource.org/licenses/MIT,npm,serialize-error:7.0.1,npm://serialize-error,7.0.1
pyviz-comms,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",pypi,pyviz-comms:2.2.0,pypi://pyviz-comms,2.2.0
kubernetes,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,kubernetes:17.17.0,pypi://kubernetes,17.17.0
archy,MIT,http://www.opensource.org/licenses/MIT,npm,archy:1.0.0,npm://archy,1.0.0
encodeurl,MIT,http://www.opensource.org/licenses/MIT,npm,encodeurl:1.0.2,npm://encodeurl,1.0.2
8:python3-setuptools-wheel,MIT,http://www.opensource.org/licenses/MIT,rpm,8:python3-setuptools-wheel:0:39.2.0-6.el8,rpm://8:python3-setuptools-wheel,0:39.2.0-6.el8
debian:bullseye:dash,"BSD,GPL-2.0","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html",deb,debian:bullseye:dash:0.5.11+git20200708+dd9ef66-5,deb://debian:bullseye:dash,0.5.11+git20200708+dd9ef66-5
ubuntu:focal:emacsen-common,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,ubuntu:focal:emacsen-common:3.0.4,deb://ubuntu:focal:emacsen-common,3.0.4
org.apache.commons:commons-lang3,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.apache.commons:commons-lang3:3.7,gav://org.apache.commons:commons-lang3,3.7
ubuntu:focal:dictionaries-common,"GPL-2.0,GPL-3.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html",deb,ubuntu:focal:dictionaries-common:1.28.1,deb://ubuntu:focal:dictionaries-common,1.28.1
argparse,MIT,http://www.opensource.org/licenses/MIT,npm,argparse:1.0.10,npm://argparse,1.0.10
combined-stream,MIT,http://www.opensource.org/licenses/MIT,npm,combined-stream:1.0.8,npm://combined-stream,1.0.8
ubuntu:focal:libxpm4,MIT,http://www.opensource.org/licenses/MIT,deb,ubuntu:focal:libxpm4:1:3.5.12-1,deb://ubuntu:focal:libxpm4,1:3.5.12-1
io.fabric8:kubernetes-model-common,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.fabric8:kubernetes-model-common:5.12.0,gav://io.fabric8:kubernetes-model-common,5.12.0
github.com/eapache/go-xerial-snappy,MIT,http://www.opensource.org/licenses/MIT,go,github.com/eapache/go-xerial-snappy:0.0.0-20180814174437-776d5712da21,go://github.com/eapache/go-xerial-snappy,0.0.0-20180814174437-776d5712da21
traitlets,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,traitlets:5.0.5,pypi://traitlets,5.0.5
debian:bullseye:libgpm2,"GPL-2.0,GPL-3.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html",deb,debian:bullseye:libgpm2:1.20.7-8,deb://debian:bullseye:libgpm2,1.20.7-8
ubuntu:focal:libpcre3,BSD-3-Clause,http://opensource.org/licenses/BSD-3-Clause,deb,ubuntu:focal:libpcre3:2:8.39-12build1,deb://ubuntu:focal:libpcre3,2:8.39-12build1
org.glassfish.jersey.core:jersey-client,"EPL-1.0,EPL-2.0,GPL-2.0,LGPL-2.0","http://www.eclipse.org/legal/epl-v10.html,https://spdx.org/licenses/EPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.0-standalone.html",maven,org.glassfish.jersey.core:jersey-client:2.34,gav://org.glassfish.jersey.core:jersey-client,2.34
ubuntu:focal:zlib1g,Zlib,http://www.opensource.org/licenses/Zlib,deb,ubuntu:focal:zlib1g:1:1.2.11.dfsg-2ubuntu1.2,deb://ubuntu:focal:zlib1g,1:1.2.11.dfsg-2ubuntu1.2
@spectrum-css/actionmenu,Apache-2.0,http://licenses.nuget.org/Apache-2.0,npm,@spectrum-css/actionmenu:3.0.3-alpha.5,npm://@spectrum-css/actionmenu,3.0.3-alpha.5
8:nettle,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,rpm,8:nettle:0:3.4.1-7.el8,rpm://8:nettle,0:3.4.1-7.el8
require-from-string,MIT,http://www.opensource.org/licenses/MIT,npm,require-from-string:2.0.2,npm://require-from-string,2.0.2
io.jaegertracing:jaeger-tracerresolver,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.jaegertracing:jaeger-tracerresolver:1.6.0,gav://io.jaegertracing:jaeger-tracerresolver,1.6.0
org.lz4:lz4-java,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.lz4:lz4-java:1.8.0,gav://org.lz4:lz4-java,1.8.0
is-number,MIT,http://www.opensource.org/licenses/MIT,npm,is-number:7.0.0,npm://is-number,7.0.0
org.jline:jline-terminal,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",maven,org.jline:jline-terminal:3.12.1,gav://org.jline:jline-terminal,3.12.1
setuptools,MIT,http://www.opensource.org/licenses/MIT,pypi,setuptools:39.2.0,pypi://setuptools,39.2.0
8:sed,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,rpm,8:sed:0:4.5-2.el8,rpm://8:sed,0:4.5-2.el8
debian:bullseye:libkrb5support0,"BSD,BSD 2-Clause,ISC,MIT,Xnet","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-2-Clause,http://www.opensource.org/licenses/ISC,http://www.opensource.org/licenses/MIT,http://opensource.org/licenses/Xnet",deb,debian:bullseye:libkrb5support0:1.18.3-6+deb11u1,deb://debian:bullseye:libkrb5support0,1.18.3-6+deb11u1
ubuntu:focal:libldap-2.4-2,"BSD-3-Clause,ISC,MIT","http://opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/ISC,http://www.opensource.org/licenses/MIT",deb,ubuntu:focal:libldap-2.4-2:2.4.49+dfsg-2ubuntu1.8,deb://ubuntu:focal:libldap-2.4-2,2.4.49+dfsg-2ubuntu1.8
io.confluent:kafka-schema-converter,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.confluent:kafka-schema-converter:7.2.0-853,gav://io.confluent:kafka-schema-converter,7.2.0-853
org.eclipse.jetty:jetty-util,"Apache-2.0,EPL-1.0","http://licenses.nuget.org/Apache-2.0,http://www.eclipse.org/legal/epl-v10.html",maven,org.eclipse.jetty:jetty-util:9.4.44.v20210927,gav://org.eclipse.jetty:jetty-util,9.4.44.v20210927
sprintf-js,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",npm,sprintf-js:1.1.2,npm://sprintf-js,1.1.2
3.15:libcrypto1.1,OpenSSL,http://www.openssl.org/source/license.html,alpine,3.15:libcrypto1.1:1.1.1n-r0,alpine://3.15:libcrypto1.1,1.1.1n-r0
3.15:libc-utils,BSD 2-Clause,http://opensource.org/licenses/BSD-2-Clause,alpine,3.15:libc-utils:0.7.2-r3,alpine://3.15:libc-utils,0.7.2-r3
ubuntu:focal:libldap-common,"BSD-3-Clause,ISC,MIT","http://opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/ISC,http://www.opensource.org/licenses/MIT",deb,ubuntu:focal:libldap-common:2.4.49+dfsg-2ubuntu1.8,deb://ubuntu:focal:libldap-common,2.4.49+dfsg-2ubuntu1.8
ubuntu:focal:libssl1.1,OpenSSL,http://www.openssl.org/source/license.html,deb,ubuntu:focal:libssl1.1:1.1.1f-1ubuntu2.12,deb://ubuntu:focal:libssl1.1,1.1.1f-1ubuntu2.12
six,MIT,http://www.opensource.org/licenses/MIT,pypi,six:1.15.0,pypi://six,1.15.0
8:libblkid,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,rpm,8:libblkid:0:2.32.1-28.el8,rpm://8:libblkid,0:2.32.1-28.el8
finalhandler,MIT,http://www.opensource.org/licenses/MIT,npm,finalhandler:1.1.2,npm://finalhandler,1.1.2
requests-oauthlib,ISC,http://www.opensource.org/licenses/ISC,pypi,requests-oauthlib:1.3.1,pypi://requests-oauthlib,1.3.1
terminado,BSD-2-Clause,http://opensource.org/licenses/BSD-2-Clause,pypi,terminado:0.13.1,pypi://terminado,0.13.1
3.15:nginx-module-njs,BSD 2-Clause,http://opensource.org/licenses/BSD-2-Clause,alpine,3.15:nginx-module-njs:1.21.6.0.7.2-r1,alpine://3.15:nginx-module-njs,1.21.6.0.7.2-r1
minizlib,MIT,http://www.opensource.org/licenses/MIT,npm,minizlib:2.1.2,npm://minizlib,2.1.2
jupyterhub-ldapauthenticator,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,jupyterhub-ldapauthenticator:1.3.2,pypi://jupyterhub-ldapauthenticator,1.3.2
typing-extensions,Python-2.0,http://www.opensource.org/licenses/Python-2.0,pypi,typing-extensions:3.10.0.0,pypi://typing-extensions,3.10.0.0
ubuntu:focal:libalgorithm-diff-xs-perl,"Artistic-2.0,GPL-3.0","http://www.opensource.org/licenses/artistic-license-2.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html",deb,ubuntu:focal:libalgorithm-diff-xs-perl:0.04-6,deb://ubuntu:focal:libalgorithm-diff-xs-perl,0.04-6
com.fasterxml.jackson.core:jackson-core,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.fasterxml.jackson.core:jackson-core:2.10.5,gav://com.fasterxml.jackson.core:jackson-core,2.10.5
@ni/eslint-config-javascript,MIT,http://www.opensource.org/licenses/MIT,npm,@ni/eslint-config-javascript:3.1.0,npm://@ni/eslint-config-javascript,3.1.0
@npmcli/fs,"ISC,MIT","http://www.opensource.org/licenses/ISC,http://www.opensource.org/licenses/MIT",npm,@npmcli/fs:1.1.0,npm://@npmcli/fs,1.1.0
appdirs,MIT,http://www.opensource.org/licenses/MIT,pypi,appdirs:1.4.3,pypi://appdirs,1.4.3
attrs,MIT,http://www.opensource.org/licenses/MIT,pypi,attrs:21.4.0,pypi://attrs,21.4.0
8:expat,MIT,http://www.opensource.org/licenses/MIT,rpm,8:expat:0:2.2.5-4.el8,rpm://8:expat,0:2.2.5-4.el8
8:nspr,MPL-2.0,http://opensource.org/licenses/MPL-2.0,rpm,8:nspr:0:4.32.0-1.el8_4,rpm://8:nspr,0:4.32.0-1.el8_4
ubuntu:focal:libsqlite3-0,GPL-2.0-or-later,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,deb,ubuntu:focal:libsqlite3-0:3.31.1-4ubuntu0.3,deb://ubuntu:focal:libsqlite3-0,3.31.1-4ubuntu0.3
ubuntu:focal:vim-runtime,"Apache-2.0,Artistic-2.0,BSD-2-Clause,BSD-3-Clause,GPL-2.0-only,GPL-3.0-only,X11","http://licenses.nuget.org/Apache-2.0,http://www.opensource.org/licenses/artistic-license-2.0,http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.xfree86.org/3.3.6/COPYRIGHT2.html#3",deb,ubuntu:focal:vim-runtime:2:8.1.2269-1ubuntu5.3,deb://ubuntu:focal:vim-runtime,2:8.1.2269-1ubuntu5.3
jline:jline,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,maven,jline:jline:2.12.1,gav://jline:jline,2.12.1
io.strimzi:kafka-oauth-common,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.strimzi:kafka-oauth-common:0.10.0,gav://io.strimzi:kafka-oauth-common,0.10.0
org.jline:jline-reader,"BSD,BSD-3-Clause","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-3-Clause",maven,org.jline:jline-reader:3.12.1,gav://org.jline:jline-reader,3.12.1
org.scala-lang:scala-reflect,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.scala-lang:scala-reflect:2.13.5,gav://org.scala-lang:scala-reflect,2.13.5
greenlet,MIT,http://www.opensource.org/licenses/MIT,pypi,greenlet:1.1.0,pypi://greenlet,1.1.0
prometheus-client,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,prometheus-client:0.13.1,pypi://prometheus-client,0.13.1
8:brotli,MIT,http://www.opensource.org/licenses/MIT,rpm,8:brotli:0:1.0.6-3.el8,rpm://8:brotli,0:1.0.6-3.el8
ubuntu:focal:libstdc++-9-dev,"BSD-2-Clause,BSD-3-Clause,GPL-3.0-only,LGPL-2.1-only,MIT,Zlib","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.opensource.org/licenses/MIT,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:libstdc++-9-dev:9.3.0-17ubuntu1~20.04,deb://ubuntu:focal:libstdc++-9-dev,9.3.0-17ubuntu1~20.04
rimraf,ISC,http://www.opensource.org/licenses/ISC,npm,rimraf:3.0.2,npm://rimraf,3.0.2
type-fest,"CC0-1.0,MIT","http://creativecommons.org/publicdomain/zero/1.0/,http://www.opensource.org/licenses/MIT",npm,type-fest:0.13.1,npm://type-fest,0.13.1
ubuntu:focal:libksba8,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,ubuntu:focal:libksba8:1.3.5-2,deb://ubuntu:focal:libksba8,1.3.5-2
ubuntu:focal:x11-common,"GPL-3.0,MIT","http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.opensource.org/licenses/MIT",deb,ubuntu:focal:x11-common:1:7.7+19ubuntu14,deb://ubuntu:focal:x11-common,1:7.7+19ubuntu14
ubuntu:focal:texlive-xetex,GPL-3.0,http://www.gnu.org/licenses/gpl-3.0-standalone.html,deb,ubuntu:focal:texlive-xetex:2019.20200218-1,deb://ubuntu:focal:texlive-xetex,2019.20200218-1
net.minidev:json-smart,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,net.minidev:json-smart:2.4.7,gav://net.minidev:json-smart,2.4.7
distro,"Apache-2.0,MIT","http://licenses.nuget.org/Apache-2.0,http://www.opensource.org/licenses/MIT",pypi,distro:1.4.0,pypi://distro,1.4.0
msgpack,Apache-2.0,http://licenses.nuget.org/Apache-2.0,pypi,msgpack:1.0.3,pypi://msgpack,1.0.3
ubuntu:focal:libasan5,"BSD-2-Clause,BSD-3-Clause,BSD-4-Clause-UC,LGPL-2.1-only,MIT,MIT-feh,Mup,Spencer-94,Zlib","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://www.freebsd.org/copyright/license.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.opensource.org/licenses/MIT,https://fedoraproject.org/wiki/Licensing/MIT#feh,https://fedoraproject.org/wiki/Licensing/Mup,https://fedoraproject.org/wiki/Licensing/Henry_Spencer_Reg-Ex_Library_License,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:libasan5:9.4.0-1ubuntu1~20.04.1,deb://ubuntu:focal:libasan5,9.4.0-1ubuntu1~20.04.1
ubuntu:focal:libjpeg-turbo8,LGPL-2.1,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,deb,ubuntu:focal:libjpeg-turbo8:2.0.3-0ubuntu1.20.04.1,deb://ubuntu:focal:libjpeg-turbo8,2.0.3-0ubuntu1.20.04.1
ubuntu:focal:libteckit0,"CPL-1.0,GPL-2.0,LGPL-3.0,MPL-1.1","http://opensource.org/licenses/CPL-1.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,http://www.mozilla.org/MPL/MPL-1.1.html",deb,ubuntu:focal:libteckit0:2.5.8+ds2-5ubuntu2,deb://ubuntu:focal:libteckit0,2.5.8+ds2-5ubuntu2
glob-parent,ISC,http://www.opensource.org/licenses/ISC,npm,glob-parent:5.1.2,npm://glob-parent,5.1.2
github.com/alecthomas/template,BSD-3-Clause,http://opensource.org/licenses/BSD-3-Clause,go,github.com/alecthomas/template:0.0.0-20190718012654-fb15b899a751,go://github.com/alecthomas/template,0.0.0-20190718012654-fb15b899a751
github.com/golang/go,BSD-3-Clause,http://opensource.org/licenses/BSD-3-Clause,go,github.com/golang/go:1.17.1,go://github.com/golang/go,1.17.1
is-bigint,MIT,http://www.opensource.org/licenses/MIT,npm,is-bigint:1.0.4,npm://is-bigint,1.0.4
jmespath,MIT,http://www.opensource.org/licenses/MIT,pypi,jmespath:0.10.0,pypi://jmespath,0.10.0
8:cracklib,LGPL-3.0,http://www.gnu.org/licenses/lgpl-3.0-standalone.html,rpm,8:cracklib:0:2.9.6-15.el8,rpm://8:cracklib,0:2.9.6-15.el8
debian:bullseye:libss2,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,deb,debian:bullseye:libss2:1.46.2-2,deb://debian:bullseye:libss2,1.46.2-2
ubuntu:focal:libenchant-2-2,"GPL-2.0,GPL-3.0,LGPL-3.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,ubuntu:focal:libenchant-2-2:2.2.8-1ubuntu0.20.04.1,deb://ubuntu:focal:libenchant-2-2,2.2.8-1ubuntu0.20.04.1
ubuntu:focal:libmagick++-6.q16-8,"Artistic-1.0-Perl,BSD,GPL-2.0,GPL-3.0,ImageMagick,LGPL-3.0","http://dev.perl.org/licenses/artistic.html,http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.imagemagick.org/script/license.php,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,ubuntu:focal:libmagick++-6.q16-8:8:6.9.10.23+dfsg-2.1ubuntu11.4,deb://ubuntu:focal:libmagick++-6.q16-8,8:6.9.10.23+dfsg-2.1ubuntu11.4
8:freetype,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,rpm,8:freetype:0:2.9.1-4.el8_3.1,rpm://8:freetype,0:2.9.1-4.el8_3.1
onetimepass,MIT,http://www.opensource.org/licenses/MIT,pypi,onetimepass:1.0.1,pypi://onetimepass,1.0.1
kafka-clients-3.1.0.jar,Apache-2.0,http://licenses.nuget.org/Apache-2.0,generic,kafka-clients-3.1.0.jar,generic://sha256:bc4593b08d79e3b3debba0b34e0f9ce3911e945949876fea4d7731f46ec9915b/kafka-clients-3.1.0.jar,
commander,MIT,http://www.opensource.org/licenses/MIT,npm,commander:7.2.0,npm://commander,7.2.0
more-itertools,MIT,http://www.opensource.org/licenses/MIT,pypi,more-itertools:8.12.0,pypi://more-itertools,8.12.0
mccabe,"Expat license,MIT",http://www.opensource.org/licenses/MIT,pypi,mccabe:0.6.1,pypi://mccabe,0.6.1
3.14:libbz2,bzip2-1.0.6,https://github.com/asimonov-im/bzip2/blob/master/LICENSE,alpine,3.14:libbz2:1.0.8-r1,alpine://3.14:libbz2,1.0.8-r1
ubuntu:focal:g++-9,"BSD-2-Clause,BSD-3-Clause,BSD-4-Clause-UC,LGPL-2.1-only,MIT,MIT-feh,Mup,Spencer-94,Zlib","http://opensource.org/licenses/BSD-2-Clause,http://opensource.org/licenses/BSD-3-Clause,http://www.freebsd.org/copyright/license.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.opensource.org/licenses/MIT,https://fedoraproject.org/wiki/Licensing/MIT#feh,https://fedoraproject.org/wiki/Licensing/Mup,https://fedoraproject.org/wiki/Licensing/Henry_Spencer_Reg-Ex_Library_License,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:g++-9:9.4.0-1ubuntu1~20.04.1,deb://ubuntu:focal:g++-9,9.4.0-1ubuntu1~20.04.1
object.entries,MIT,http://www.opensource.org/licenses/MIT,npm,object.entries:1.1.5,npm://object.entries,1.1.5
acorn,MIT,http://www.opensource.org/licenses/MIT,npm,acorn:8.7.0,npm://acorn,8.7.0
fast-deep-equal,MIT,http://www.opensource.org/licenses/MIT,npm,fast-deep-equal:3.1.3,npm://fast-deep-equal,3.1.3
has-flag,MIT,http://www.opensource.org/licenses/MIT,npm,has-flag:4.0.0,npm://has-flag,4.0.0
colorama,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,colorama:0.4.4,pypi://colorama,0.4.4
debian:bullseye:netbase,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,deb,debian:bullseye:netbase:6.3,deb://debian:bullseye:netbase,6.3
ubuntu:focal:libp11-kit0,"BSD,ISC","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.opensource.org/licenses/ISC",deb,ubuntu:focal:libp11-kit0:0.23.20-1ubuntu0.1,deb://ubuntu:focal:libp11-kit0,0.23.20-1ubuntu0.1
github.com/prometheus/client_model,Apache-2.0,http://licenses.nuget.org/Apache-2.0,go,github.com/prometheus/client_model:0.2.0,go://github.com/prometheus/client_model,0.2.0
8:openssl,Apache-2.0,http://licenses.nuget.org/Apache-2.0,rpm,8:openssl:1:1.1.1k-5.el8_5,rpm://8:openssl,1:1.1.1k-5.el8_5
dk.brics.automaton:automaton,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,maven,dk.brics.automaton:automaton:1.11-8,gav://dk.brics.automaton:automaton,1.11-8
escapism,MIT,http://www.opensource.org/licenses/MIT,pypi,escapism:1.0.1,pypi://escapism,1.0.1
waitress,ZPL-2.1,http://old.zope.org/Resources/ZPL/,pypi,waitress:2.0.0,pypi://waitress,2.0.0
eventemitter3,MIT,http://www.opensource.org/licenses/MIT,npm,eventemitter3:4.0.7,npm://eventemitter3,4.0.7
ubuntu:focal:libpaper-utils,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,deb,ubuntu:focal:libpaper-utils:1.1.28,deb://ubuntu:focal:libpaper-utils,1.1.28
ubuntu:focal:lsb-base,"BSD,GPL-2.0","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html",deb,ubuntu:focal:lsb-base:11.1.0ubuntu2,deb://ubuntu:focal:lsb-base,11.1.0ubuntu2
org.yaml:snakeyaml,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,org.yaml:snakeyaml:1.29,gav://org.yaml:snakeyaml,1.29
debian:bullseye:libacl1,"GPL-2.0,LGPL-3.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,debian:bullseye:libacl1:2.2.53-10,deb://debian:bullseye:libacl1,2.2.53-10
github.com/jcmturner/gofork,BSD-3-Clause,http://opensource.org/licenses/BSD-3-Clause,go,github.com/jcmturner/gofork:1.0.0,go://github.com/jcmturner/gofork,1.0.0
graphiql,ISC,http://www.opensource.org/licenses/ISC,npm,graphiql:0.11.0,npm://graphiql,0.11.0
fastq,"0BSD,ISC","http://landley.net/toybox/license.html,http://www.opensource.org/licenses/ISC",npm,fastq:1.13.0,npm://fastq,1.13.0
mwoauth,MIT,http://www.opensource.org/licenses/MIT,pypi,mwoauth:0.3.7,pypi://mwoauth,0.3.7
debian:bullseye:bash,"BSD,GPL-3.0","http://directory.fsf.org/wiki/License:BSD_4Clause,http://www.gnu.org/licenses/gpl-3.0-standalone.html",deb,debian:bullseye:bash:5.1-2+b3,deb://debian:bullseye:bash,5.1-2+b3
bintrees,MIT,http://www.opensource.org/licenses/MIT,npm,bintrees:1.0.1,npm://bintrees,1.0.1
cli-table3,MIT,http://www.opensource.org/licenses/MIT,npm,cli-table3:0.6.1,npm://cli-table3,0.6.1
stack-data,MIT,http://www.opensource.org/licenses/MIT,pypi,stack-data:0.2.0,pypi://stack-data,0.2.0
8:pciutils,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,rpm,8:pciutils:0:3.7.0-1.el8,rpm://8:pciutils,0:3.7.0-1.el8
libnpmfund,ISC,http://www.opensource.org/licenses/ISC,npm,libnpmfund:3.0.1,npm://libnpmfund,3.0.1
node-cache,MIT,http://www.opensource.org/licenses/MIT,npm,node-cache:5.1.2,npm://node-cache,5.1.2
docutils,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,pypi,docutils:0.16,pypi://docutils,0.16
io.fabric8:kubernetes-model-batch,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,io.fabric8:kubernetes-model-batch:5.12.0,gav://io.fabric8:kubernetes-model-batch,5.12.0
nock,MIT,http://www.opensource.org/licenses/MIT,npm,nock:13.2.4,npm://nock,13.2.4
3.14:ncurses-libs,MIT,http://www.opensource.org/licenses/MIT,alpine,3.14:ncurses-libs:6.2_p20210612-r0,alpine://3.14:ncurses-libs,6.2_p20210612-r0
3.14:readline,GPL-2.0,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,alpine,3.14:readline:8.1.0-r0,alpine://3.14:readline,8.1.0-r0
3.16:apk-tools,GPL-2.0-only,http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,alpine,3.16:apk-tools:2.12.9-r3,alpine://3.16:apk-tools,2.12.9-r3
com.google.code.gson:gson,Apache-2.0,http://licenses.nuget.org/Apache-2.0,maven,com.google.code.gson:gson:2.9.0,gav://com.google.code.gson:gson,2.9.0
imurmurhash,MIT,http://www.opensource.org/licenses/MIT,npm,imurmurhash:0.1.4,npm://imurmurhash,0.1.4
p-map,MIT,http://www.opensource.org/licenses/MIT,npm,p-map:4.0.0,npm://p-map,4.0.0
debian:bullseye:openssl,OpenSSL,http://www.openssl.org/source/license.html,deb,debian:bullseye:openssl:1.1.1n-0+deb11u2,deb://debian:bullseye:openssl,1.1.1n-0+deb11u2
ubuntu:focal:libassuan0,"GPL-2.0,GPL-3.0,LGPL-3.0","http://www.gnu.org/licenses/old-licenses/gpl-2.0-standalone.html,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/lgpl-3.0-standalone.html",deb,ubuntu:focal:libassuan0:2.5.3-7ubuntu2,deb://ubuntu:focal:libassuan0,2.5.3-7ubuntu2
ubuntu:focal:libtsan0,"BSD,BSD 2-Clause,GPL-3.0,LGPL-2.1,MIT,ZLIB","http://directory.fsf.org/wiki/License:BSD_4Clause,http://opensource.org/licenses/BSD-2-Clause,http://www.gnu.org/licenses/gpl-3.0-standalone.html,http://www.gnu.org/licenses/old-licenses/lgpl-2.1-standalone.html,http://www.opensource.org/licenses/MIT,http://www.opensource.org/licenses/Zlib",deb,ubuntu:focal:libtsan0:10.3.0-1ubuntu1~20.04,deb://ubuntu:focal:libtsan0,10.3.0-1ubuntu1~20.04
debian:bullseye:e2fsprogs,BSD,http://directory.fsf.org/wiki/License:BSD_4Clause,deb,debian:bullseye:e2fsprogs:1.46.2-2,deb://debian:bullseye:e2fsprogs,1.46.2-2
